test_id,beta,g,g2,cutoff,mode_count,energy_seed,E0,E1,E2,E3,E4,lambda_disc,lambda_cont,p0_ed,p1_ed,p2_ed,p3_ed,p4_ed,p0_analytic,p1_analytic,p2_analytic,p3_analytic,p4_analytic,shift0_ed,shift1_ed,shift2_ed,shift3_ed,shift4_ed,shift0_analytic,shift1_analytic,shift2_analytic,shift3_analytic,shift4_analytic,p4_path_mean,p4_path_sem,p4_scalar_mean,p4_scalar_sem,lambda_est_ed,lambda_est_analytic,lambda_est_path_mean,lambda_est_path_sem,lambda_est_scalar_mean,lambda_est_scalar_sem,x_var_path_mean,x_var_scalar_mean,c_beta_disc
LT-CG-1,0.45,0.55,0.30250000000000005,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.28470141139714744,0.23477411480742083,0.2089678594905553,0.1463992864401958,0.1251573278646807,0.2847014113717622,0.23477411478648766,0.20896785947192284,0.14639928642714245,0.1251573279426849,0.0,-2.9976021664879227e-15,-6.661338147750939e-16,-3.9968028886505635e-15,0.09217517623353966,0.0,-5.551115123125783e-17,1.1102230246251565e-16,-2.220446049250313e-16,0.09217517781668083,0.12517917792460653,3.951561138743858e-05,0.12514524281013184,3.4644567986329406e-05,0.09217517623353966,0.09217517781668083,0.0926169752053873,0.0008020146303113564,0.09192864258248185,0.000702935641497753,0.0829391288339704,0.0829962615688844,0.0829576600350128
LT-CG-1,0.65,0.55,0.30250000000000005,4,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.324217274867205,0.24540263852253846,0.20741140613029663,0.12405304236841537,0.09891563811154448,0.32421721448897334,0.2454025928217742,0.207411367504551,0.1240530192663049,0.09891580591839667,0.0,-2.0539125955565396e-15,1.6653345369377348e-15,-8.881784197001252e-16,0.09217228136961175,0.0,2.7755575615628914e-16,0.0,0.0,0.09217517781668128,0.09898322206228267,3.414295266386601e-05,0.09885305325006782,3.732486024085892e-05,0.09217228136961175,0.09217517781668128,0.09333711309618074,0.0005883523042240848,0.09109010012827093,0.0006442382158162618,0.12001565620896251,0.11981583086625233,0.11982773116168516
LT-CG-1,0.65,0.55,0.30250000000000005,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.3242172145231712,0.24540259284765906,0.2074113675264286,0.12405301927938991,0.09891580582335131,0.32421721448897334,0.2454025928217742,0.207411367504551,0.1240530192663049,0.09891580591839667,0.0,1.3877787807814457e-15,1.887379141862766e-15,1.7763568394002505e-15,0.09217517617614335,0.0,2.7755575615628914e-16,0.0,0.0,0.09217517781668128,0.09898322206228267,3.414295266386601e-05,0.09885305325006782,3.732486024085892e-05,0.09217517617614335,0.09217517781668128,0.09333711309618074,0.0005883523042240848,0.09109010012827093,0.0006442382158162618,0.12001565620896251,0.11981583086625233,0.11982773116168516
LT-CG-1,0.65,0.55,0.30250000000000005,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.32421721448898944,0.24540259282178659,0.2074113675045615,0.12405301926631118,0.0989158059183514,0.32421721448897334,0.2454025928217742,0.207411367504551,0.1240530192663049,0.09891580591839667,0.0,1.3877787807814457e-15,1.6653345369377348e-15,1.7763568394002505e-15,0.09217517781590057,0.0,2.7755575615628914e-16,0.0,0.0,0.09217517781668128,0.09898322206228267,3.414295266386601e-05,0.09885305325006782,3.732486024085892e-05,0.09217517781590057,0.09217517781668128,0.09333711309618074,0.0005883523042240848,0.09109010012827093,0.0006442382158162618,0.12001565620896251,0.11981583086625233,0.11982773116168516
LT-CG-1,0.9,0.55,0.30250000000000005,4,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.37363083233522354,0.25407614452439364,0.20129011843369574,0.09879646077903421,0.07220644392765296,0.3736308276635978,0.2540761413475989,0.2012901159169011,0.0987964595437504,0.07220645552815191,0.0,-2.3314683517128287e-15,-6.661338147750939e-16,8.881784197001252e-16,0.09217498541590441,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.09217517781668061,0.0721821938760299,2.2070830591314576e-05,0.0721660127614515,2.56572416187189e-05,0.09217498541590441,0.09217517781668061,0.09177194778744942,0.0003662414077107249,0.09150319181423253,0.00042571244141176003,0.1665284430064759,0.165867071212417,0.1659153200700256
LT-CG-1,0.9,0.55,0.30250000000000005,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.3736308276638886,0.25407614134779616,0.20129011591705773,0.0987964595438274,0.0722064555274301,0.3736308276635978,0.2540761413475989,0.2012901159169011,0.0987964595437504,0.07220645552815191,0.0,-2.1094237467877974e-15,-3.3306690738754696e-16,1.1102230246251565e-15,0.09217517780470863,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.09217517781668061,0.0721821938760299,2.2070830591314576e-05,0.0721660127614515,2.56572416187189e-05,0.09217517780470863,0.09217517781668061,0.09177194778744942,0.0003662414077107249,0.09150319181423253,0.00042571244141176003,0.1665284430064759,0.165867071212417,0.1659153200700256
LT-CG-1,0.9,0.55,0.30250000000000005,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.37363082766359823,0.2540761413475986,0.20129011591690119,0.0987964595437501,0.07220645552815176,0.3736308276635978,0.2540761413475989,0.2012901159169011,0.0987964595437504,0.07220645552815191,0.0,-2.6645352591003757e-15,-9.992007221626409e-16,-4.6629367034256575e-15,0.09217517781667683,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.09217517781668061,0.0721821938760299,2.2070830591314576e-05,0.0721660127614515,2.56572416187189e-05,0.09217517781667683,0.09217517781668061,0.09177194778744942,0.0003662414077107249,0.09150319181423253,0.00042571244141176003,0.1665284430064759,0.165867071212417,0.1659153200700256
LT-CG-1,1.2,0.55,0.30250000000000005,4,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.43144143871280005,0.2579982537433822,0.18913047771083288,0.07322399644983942,0.0482058333831456,0.4314414374343135,0.25799825297885876,0.18913047715038422,0.07322399623285544,0.04820583620358799,0.0,-1.5543122344752192e-15,1.1102230246251565e-16,-6.661338147750939e-16,0.09217512659033877,0.0,0.0,0.0,0.0,0.09217517781668083,0.04825918500091241,2.0190299507353785e-05,0.04825345662085595,1.1362311281417606e-05,0.09217512659033877,0.09217517781668083,0.09314252666773008,0.00036630700532768606,0.09303933358416779,0.00020619388596327626,0.22305653713839496,0.22102870930792168,0.22122042676003412
LT-CG-1,1.2,0.55,0.30250000000000005,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.4314414374343327,0.2579982529788698,0.18913047715039266,0.07322399623285865,0.048205836203546196,0.4314414374343135,0.25799825297885876,0.18913047715038422,0.07322399623285544,0.04820583620358799,0.0,-1.4988010832439613e-15,1.1102230246251565e-16,-8.881784197001252e-16,0.09217517781592144,0.0,0.0,0.0,0.0,0.09217517781668083,0.04825918500091241,2.0190299507353785e-05,0.04825345662085595,1.1362311281417606e-05,0.09217517781592144,0.09217517781668083,0.09314252666773008,0.00036630700532768606,0.09303933358416779,0.00020619388596327626,0.22305653713839496,0.22102870930792168,0.22122042676003412
LT-CG-1,1.2,0.55,0.30250000000000005,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.4314414374343139,0.25799825297885853,0.18913047715038442,0.07322399623285546,0.048205836203587815,0.4314414374343135,0.25799825297885876,0.18913047715038422,0.07322399623285544,0.04820583620358799,0.0,-1.5543122344752192e-15,1.1102230246251565e-16,-6.661338147750939e-16,0.09217517781667706,0.0,0.0,0.0,0.0,0.09217517781668083,0.04825918500091241,2.0190299507353785e-05,0.04825345662085595,1.1362311281417606e-05,0.09217517781667706,0.09217517781668083,0.09314252666773008,0.00036630700532768606,0.09303933358416779,0.00020619388596327626,0.22305653713839496,0.22102870930792168,0.22122042676003412
