test_id,beta_fixed,cutoff,g,g2,mode_count,energy_seed,E0,E1,E2,E3,E4,lambda_disc,lambda_cont,lambda_est_ed,p4_ed,p4_analytic,tr_ed,tr_analytic,trace_ed_analytic,fro_ed_analytic,fit_c0,fit_a_hs,fit_a_p,fit_residual,hmf_expect_ed_gauge0,hmf_expect_analytic_gauge0
LT-CG-2,2.8,8,0.7,0.48999999999999994,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.14930855249644176,0.22459945569128265,0.14930855249643993,0.004799157197732474,0.004799157197732485,1.0,1.0,2.116796321560699e-15,2.52120573674319e-15,0.13765516982693007,0.9999999999999978,-0.1493085524964381,1.7522374463868566e-15,-0.6920365501736884,-0.6920365501736873
LT-CG-2,2.8,8,1.1,1.2100000000000002,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.36870071126672355,0.554623145686637,0.36870071126663273,0.008834594629158173,0.008834594629160381,1.0,1.0,3.60215329786584e-15,4.2159423293935474e-15,0.13910629158072368,0.9999999999999977,-0.36870071126663073,1.869215969475606e-15,-0.643654408643363,-0.6436544086433419
LT-CG-2,2.8,8,1.5,2.25,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.6856004961571307,1.0313240312354817,0.6856004961441462,0.02118836915389034,0.0211883691546443,1.0000000000000002,1.0,7.539793442368214e-13,9.302291966066887e-13,0.14358565361022782,0.9999999999999979,-0.685600496144144,1.9888011576551856e-15,-0.569978475758684,-0.5699784757555622
LT-CG-2,2.8,8,1.9,3.61,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,1.1000079071676627,1.6547021123378174,1.1000079066365904,0.06461291900666694,0.06461291909653832,1.0000000000000002,0.9999999999999999,8.987147744748958e-11,1.107853073988965e-10,0.15979236085059667,0.9999999999999977,-1.1000079066365882,2.1772481439422783e-15,-0.46784073719410835,-0.4678407370641822
LT-CG-2,2.8,8,2.3,5.289999999999999,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,1.61192294429832,2.424757388993643,1.6119229339488208,0.22457805739768796,0.2245780624441006,1.0,1.0,5.04641268356254e-09,6.220714019904145e-09,0.2267756146789819,1.0000000000000018,-1.6119229339488237,1.884818810127588e-15,-0.3771418112029058,-0.37714181078241554
LT-CG-2,2.8,8,2.7,7.290000000000001,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,2.2213456075491034,3.341489861202961,2.2213454862191377,0.6147206222627885,0.6147207027227152,1.0,1.0,8.045992682401484e-08,9.91829654791134e-08,0.4765751131358789,1.0000000000000007,-2.22134548621914,6.847650500907407e-16,-0.5777078856988903,-0.5777079742910716
